"DATE","total_revenue","impressions_Facebook","impressions_TV","clicks_Search","spend_Facebook","spend_TV","spend_Search"
2018-04-11,46948.6214537255,26016855.3386367,963290.271432763,220761.353444274,78106.269690661,19242.4799376767,55766.3326496424
2018-04-12,58801.9603413194,58725517.3653078,2313805.97123412,475380.688640498,176210.936195692,47077.0927128028,122719.163733561
2018-04-13,67739.8701576254,53356588.6292567,1546897.09261761,424760.033565249,160607.459123512,31076.8879935977,115470.005061899
2018-04-14,164791.801522946,92510723.0287592,2882025.62124692,833735.320761321,278375.058206402,58037.4496334313,230216.838428479
2018-04-15,172454.931513476,72247584.1493675,2143142.57489476,589592.864728064,216938.004161016,42384.6410391125,151812.741721388
2018-04-16,74349.9475807592,40010727.4325322,1502706.58665401,453416.510651234,119763.172605107,29954.6253338033,115126.962348196
2018-04-17,258157.100137758,72404425.6064494,3436822.89846972,703106.726969601,216971.043212496,68183.5813353416,181508.839030247
2018-04-18,62366.1134234134,68628080.5718434,2244532.46099568,743094.724139535,206397.380664238,45372.8831880873,187850.613736758
2018-04-19,26292.1725186378,62244374.3116648,2204334.63554859,566205.46054341,186464.991693477,44111.9358252918,144698.127543451
2018-04-20,37829.6107552995,31356287.6674372,991590.873867462,294395.605472389,94045.7664589864,19848.7271053476,84197.3916081764
2018-04-21,197972.65317408,69098623.640478,1995630.08083409,539632.897729207,206464.245210588,39732.1095732615,145959.758671051
2018-04-22,45430.2286005126,48476021.418474,2260409.03808459,461431.795769137,145991.634387853,45551.2530995719,114306.78685055
2018-04-23,93846.5328698663,73863917.5132738,2514757.55664263,512718.039675701,220499.889101242,50482.4727234471,134431.599991517
2018-04-24,192435.817247214,67013182.8607108,2262405.94079053,535390.553313588,201874.255945133,45502.1992192326,139011.866263684
2018-04-25,23659.8748319464,31045961.3173111,1171336.63082,227691.346847463,93145.3853302451,23627.4327797932,57472.7243184695
2018-04-26,72862.9984293062,33739386.4559489,1551776.45885932,350745.360379389,101392.566392875,31568.9787330871,90441.4658495774
2018-04-27,81899.7788152526,50784635.390645,1947047.07855142,400242.789423198,152213.779320545,38752.044949994,105734.425931238
2018-04-28,109334.322745772,82480046.8475692,2678386.04462625,661992.808188262,248386.336688412,53724.2090217546,171594.448390671
2018-04-29,121086.521287158,51810784.3523315,1613364.47080929,500055.730980779,155152.076995326,32501.8423416649,129348.712358466
2018-04-30,35735.0017949753,61133114.1704522,1735435.4993512,446946.361627292,182584.989292363,34521.4015668282,116076.245704334
2018-05-01,30123.8792264761,47235865.5183947,1367988.97299534,398803.601371565,141562.890731738,27677.7439684425,99196.9066339556
2018-05-02,104574.884714453,47189589.2461661,2212449.88937334,480381.252480552,141566.836227896,44055.4194494771,123805.370186739
2018-05-03,82097.3108906467,88636038.8717046,2961597.79908443,719496.856605956,265390.606573658,58749.095007418,183670.782001457
2018-05-04,59100.6592396758,48911074.2618644,1615068.70322873,498884.183982996,146640.988314242,32736.7900215269,123423.086484919
2018-05-05,146888.073870118,63028489.1961802,1939480.37469456,466620.2097121,188563.03817188,38405.6651677414,123659.927051639
2018-05-06,85917.300567589,44340482.0677681,1957703.54601395,431004.652909429,133685.912629792,39078.7831815438,115683.418031203
2018-05-07,116081.574807057,67552745.1549911,2102366.96793042,675814.594327735,202862.84341967,41958.65706062,170036.136962471
2018-05-08,33077.850883002,56536616.0182764,2102346.72778923,429479.686724765,170302.390043682,42359.4147461599,111870.231751834
2018-05-09,42730.3096701858,55649559.7678628,1822893.13751179,628618.403355108,167528.024088926,37089.2108257807,159216.592439009
2018-05-10,73966.2822088484,70326215.7265138,2043419.89169614,526209.006265727,210990.403771838,40708.1868620458,147466.753773892
2018-05-11,57786.5349862111,46815365.8181861,1928637.68072501,376265.458830295,141056.924733151,38874.0821189907,98113.4811851363
2018-05-12,127871.774476688,64494629.7208613,2606883.43289878,573909.856452717,194903.716767603,51956.0166497804,153290.893732939
2018-05-13,77446.6953064912,52562724.4300502,1895505.04521952,383180.229307927,157359.214939016,38313.1355927536,95013.4436976173
2018-05-14,112468.555738273,36247271.5506771,1306487.77122201,344769.014245242,108271.389204307,26333.8782042489,84400.0593086837
2018-05-15,20015.6796151174,63741199.6316209,2880381.82150033,525702.849392424,191536.363421625,58005.3209074897,137729.522792233
2018-05-16,163974.63513186,90603243.1831928,2679801.67668814,780605.08404508,271847.773942806,54537.9451033406,197980.411547767
2018-05-17,77300.3200792955,63402907.8973938,2089335.41072083,457924.10287742,189537.352378688,41479.6576379493,116639.998884029
2018-05-18,89389.7912386574,35767230.6052873,1280814.19741568,277017.173562739,107801.490025805,25525.8934439219,75319.7526132008
2018-05-19,73844.8260248999,58213942.5088263,2718890.34198946,566803.972783534,174583.048730011,54969.0318501552,143501.367920183
2018-05-20,109581.51681517,59490417.4629922,2349586.95511255,419560.861344083,178634.712403242,47148.920417801,114422.3379013
2018-05-21,43933.9220814085,55517991.8604595,1859613.75642441,408801.575214981,166743.093571307,37641.5036226434,107749.44973372
2018-05-22,116080.398405074,49092402.4790554,1957218.75320651,533351.409463661,146374.484277126,39387.3625860466,138136.111433402
2018-05-23,184058.96636418,86793220.2330239,2547048.23092186,709711.981457235,260369.505371961,51284.4722817455,188035.731459698
2018-05-24,99937.2166117251,47396437.1509781,1830802.04996964,336077.154759645,142103.028890913,36825.4306036047,86456.1874646825
2018-05-25,32091.2895555755,32860517.3119304,1325028.08432769,289327.191447496,99166.9514189002,26716.6397984122,77224.5098551752
2018-05-26,75617.4731498748,43953078.6450896,1493981.21867493,420607.950343008,131343.972553369,29990.041590578,103109.707331995
2018-05-27,75513.390036786,58728541.7622589,2518875.02675225,479694.722745344,177060.800206912,50489.2631099746,123730.248544401
2018-05-28,108881.862233175,55856251.0919793,2061263.32931358,612105.248189357,168382.097855702,41250.7117117832,154023.378861493
2018-05-29,50462.5869170193,95317055.3005942,4289443.89352695,792645.938796576,284386.267518825,85464.7613615435,211804.637539826
2018-05-30,109370.561773168,60156134.1217877,2573148.81108107,536334.268643564,180392.821876001,51331.1255817261,137709.372096569
2018-05-31,38271.5778868508,24457856.2561267,814434.197959221,256439.866816096,73364.7269239107,16260.0278358988,60451.0268091986
2018-06-01,116722.384844344,31864187.9946145,1284430.51468577,318936.267586221,96390.790012037,25786.9151277038,83253.4037786729
2018-06-02,26053.0809126369,31867645.5076578,1484874.54422353,294101.649220321,95660.4151731236,29597.6473838047,73861.461582687
2018-06-03,85524.6003032854,39846386.5366541,1439959.29856272,323682.592723639,119445.599650327,29026.1964997274,80729.1038800705
2018-06-04,91748.2317724731,66841202.881985,2530606.4723276,642031.004510497,199825.484467049,50832.8160397079,157655.496249127
2018-06-05,20897.2646269348,52097971.7575167,2031495.62183339,357277.321702837,156912.661984419,40835.4803729811,98402.7189725899
2018-06-06,113157.971358805,60559967.670751,2084656.97194616,623746.398595456,182537.160998637,41823.6229587375,156005.224888303
2018-06-07,34128.3056324667,52551331.2648879,2245159.87455817,421897.430106911,157421.03875634,45171.2699359971,108928.747169166
2018-06-08,80582.9222184689,39014582.6162833,1324522.92815091,483726.019518972,116906.628610241,26596.5873487686,115880.817432902
2018-06-09,191108.54752646,70575616.3724509,2715510.55868375,533287.9783611,211806.593291102,54485.8115825934,133310.112080119
2018-06-10,105988.419452421,77783711.7583295,2503703.45464723,587976.61624742,233639.849137387,50627.208334175,165004.131967104
2018-06-11,79456.6810904603,46740289.6201409,1783812.95408559,456416.52702025,140558.391255045,36169.6836052393,117280.94324196
2018-06-12,92648.2702906125,45745693.0235892,1387055.04017776,407025.175286085,136548.432498596,28033.8423259691,106359.358728248
2018-06-13,70019.0387821453,26834261.4199238,1137384.35616204,253833.078115624,80222.5285548669,22635.0443917212,65916.5237369244
2018-06-14,157008.646115238,69377297.1431159,2060847.8808135,557439.467483387,208299.035757267,41759.6188437277,150975.740183369
2018-06-15,173409.46891968,63352930.2486,1995786.95625839,527821.447281866,189987.98065717,40096.7422815516,135148.134042201
2018-06-16,116955.062955352,40421828.4946114,1660510.38637161,419094.654553993,121773.573756674,32851.1939024996,112324.64499527
2018-06-17,38310.0257158728,86684179.3508386,3187971.34550604,708509.51995748,258407.407889633,63703.4338078194,186052.448609047
2018-06-18,161410.22405452,73436635.6741283,3134476.6290681,630838.832187451,219916.815028128,62541.3400936559,153916.234053623
2018-06-19,73194.2088385784,30531158.5996618,993499.132716968,265235.581348507,91174.9119839064,19991.1325408284,70581.3779372734
2018-06-20,62653.8304259475,36114980.3576314,1631247.64535352,298107.546412245,108558.944682164,32736.5497257327,79595.8618806233
2018-06-21,97629.5915414026,66996268.2719583,2094698.61196161,602259.055943309,200296.151354138,42105.0859610657,160681.643060812
2018-06-22,84209.0982251817,81462530.7278925,3322186.0016289,649083.601886072,244231.907313977,68141.5432358991,174175.607828772
2018-06-23,43322.619460685,33634441.0181515,1236581.85596969,278582.515230284,100655.724808302,24848.5702688789,70188.1178618284
2018-06-24,95196.0565704308,57005489.7304391,2435013.12198242,521429.347754871,171101.56520109,47941.5265187749,134119.427264123
2018-06-25,80953.4572238736,82538016.7836037,2610143.59803049,808203.60399739,247468.158847191,53200.7297156071,218962.573938986
2018-06-26,110162.358620431,61125822.8062294,1895376.01832857,465620.753218803,184120.084798261,37957.4445833008,118121.333929874
2018-06-27,63479.0323948159,54809584.7119999,2675348.9057563,588070.621433716,164260.804262174,53755.5995447217,142261.863584994
2018-06-28,106651.061452019,70793317.8509796,2635117.68007221,482468.21944064,211941.885485509,53248.4099177456,122934.678088294
2018-06-29,71185.9982803911,42828931.5322032,1774238.77874954,443796.77644746,127946.618254547,35074.160070421,118870.550269258
2018-06-30,19736.6671475908,32668134.4407117,1187549.54931892,306499.820673305,97865.7964855465,24066.9805919192,80139.804976053
2018-07-01,39932.8510925672,78474531.0813117,2953798.23246019,569165.569967399,235452.562831883,59251.2017234402,149050.41229381
2018-07-02,162265.897095186,65353899.0727314,2824088.41540516,460380.465755888,197915.590279999,56192.304381174,121557.592168747
2018-07-03,76429.3653373017,59081173.767917,2217775.62440684,539646.909335813,177754.79937952,44154.7316205562,139642.029948767
2018-07-04,81895.9146586226,42048157.197046,1591256.76252781,327165.340162637,126163.827265877,31733.768579116,88617.5058433881
2018-07-05,50416.1776876772,51923946.6280962,2349423.66935015,441775.859905729,156306.16511159,47496.0339801407,114912.803453953
2018-07-06,145382.691684337,73314518.9620342,3136518.34833828,711225.44703742,220291.812973687,63386.0078897716,184360.242531464
2018-07-07,64587.6573345022,59681228.1355734,1822286.53227171,438950.783876762,180109.2952734,36102.7774794416,118010.044236093
2018-07-08,185388.114677545,69686550.9955211,2295900.63978005,522426.30085005,207950.027876222,46130.3655419488,137166.501109511
2018-07-09,60065.2054228671,35683780.4069108,1081273.88697926,312604.601615764,107915.146025534,21714.9540946478,87252.7513599862
2018-07-10,107756.997385038,68860929.8481193,2396776.46668227,726744.256216133,206095.515111941,47375.839567902,187497.644275877
2018-07-11,36957.0485784012,34584911.371506,1320410.2874279,301806.080048518,103894.495211257,27056.807286974,75853.6700441631
2018-07-12,24683.2343077333,39041031.0944934,1170589.29918069,327442.602915906,116704.670732919,23273.6023391997,86846.7973407286
2018-07-13,76872.6238921197,28131319.5867576,1174622.94126032,238418.738472189,84386.7290817271,23550.2869100043,58706.6532430933
2018-07-14,32243.911706505,27022379.3823012,983630.418642946,224113.706376702,80814.8529568388,19710.9684060701,58105.4199858634
2018-07-15,113583.699160151,75109648.2980233,2870943.02445684,541518.512550537,224652.369249377,56570.7004118288,146188.467843449
2018-07-16,78077.490928845,38239545.5077335,1403564.32418494,338432.821078343,114608.112174647,28619.5868234313,85697.1561902516
2018-07-17,60376.6451080338,73130035.5721071,2449117.45778425,590428.995702906,219224.126780204,48956.7473841214,150164.774167152
2018-07-18,114584.929941018,60487853.7132583,2473952.19887816,609241.052846816,181616.331045261,49750.8968283277,162228.41221741
2018-07-19,55057.9595234801,37453315.0711875,1535850.33035008,264323.773608974,112781.933386662,30859.4240558638,71446.6787466674
2018-07-20,100189.243815736,68174953.126094,3139374.97524352,631651.432149132,203564.328392891,62554.7810561969,152328.593280235
2018-07-21,67046.450269887,49355223.9365896,1759546.24245669,371465.121732117,148640.392057407,35367.3809248079,93511.7976085335
2018-07-22,71280.2230694491,39902465.8292058,1337492.66161997,334243.322334511,120197.512913779,26665.9493282369,85478.7025428989
2018-07-23,125882.044914887,68588141.8332587,2188328.74588928,573810.631536989,205574.547199898,43583.1156356788,143668.914147333
2018-07-24,79336.2294733773,71480584.2275974,2969907.89728427,693478.013564571,214711.591461065,59571.7175092371,179781.691208613
2018-07-25,197845.146730023,66830698.326681,2153951.60344516,712162.205064054,200135.715692143,43304.0364174235,189383.065799551
2018-07-26,75231.2843020422,54411830.0092606,2269363.5344874,460868.475244452,162726.832641398,45957.2649152638,114258.133342704
2018-07-27,106603.738297305,57607650.8256625,2750478.91399415,604306.509893255,172882.376943032,55478.5627124575,149564.560950335
2018-07-28,191439.286793085,46927476.3760983,1669833.97351656,403710.265919061,141342.994277889,33719.512167215,102982.30823599
2018-07-29,69792.0850868003,65744242.9895971,2012269.73167441,596999.095714982,198205.686921935,40565.4767582569,144304.541927059
2018-07-30,54128.9270428159,43622055.9261683,1619838.67987696,503895.902678316,131451.075810016,32703.6986855677,125057.729783251
2018-07-31,105895.575918304,72050005.0018911,3082456.9355821,497780.917769991,216063.134046062,62276.246739486,138815.711998796
2018-08-01,28936.6585045807,66473036.5033842,2689082.80105947,425731.312762865,201421.536324646,53878.1625213176,114403.568311139
2018-08-02,100390.998338945,44921890.0028495,1634397.89687567,367878.007431781,134858.119709785,32836.1239495769,96091.2452879673
2018-08-03,147349.570061628,63940871.7985384,2536633.53362704,446121.270194918,190930.004788074,51217.4060184353,114161.43044069
2018-08-04,86607.6971284167,69643992.4753376,2271077.51424228,665763.852531034,208540.547194401,45611.7275778443,172907.027697268
2018-08-05,146908.983047312,64141908.24846,2350909.69988884,485756.108259668,192370.457483427,46893.4594894331,128933.296007945
2018-08-06,47959.7771821886,52954001.1736843,1980455.01906789,617050.074433041,159254.141846129,39425.151664698,152279.016643409
2018-08-07,88447.7398462475,37157179.3253959,1500004.19476726,292515.539635349,112069.34227385,30104.7049433525,78512.7465211515
2018-08-08,124836.913518415,51530338.5038029,1709824.35202012,363056.987019727,154679.074401063,34664.0188629386,93531.9260736652
2018-08-09,81363.8668352274,53071052.9813232,1783892.24213668,596202.273618357,159492.996682404,35781.4172574306,150751.416804291
2018-08-10,28358.4344056306,13648161.0632364,419981.121185134,120446.433525078,40915.4879706683,8418.65833181421,31390.0473558357
2018-08-11,66953.439736058,43364528.3534218,1454983.002783,315218.093294453,130039.253559477,28874.2816470716,82630.2847311242
2018-08-12,27204.0748032533,45538847.514919,1817594.73698907,482760.699499032,136538.526427451,36156.3244980838,126537.819968861
2018-08-13,93154.6589370716,36408629.2488149,1356880.57710859,274029.226436306,109044.332312816,27154.5693784419,71258.9861915633
2018-08-14,87223.4563245204,59836480.3849312,2555778.96463343,451955.413931537,178916.346858952,50777.0615343286,114284.486810577
2018-08-15,48317.4339513012,24025407.6021396,950808.082262551,242094.988074022,72725.5482866275,19010.7446670316,67502.5961879105
2018-08-16,117360.78312326,55605265.6243634,2538882.73733549,547846.710402861,166791.240891027,51380.9059755179,138995.352583791
2018-08-17,90095.2384430717,52649807.6635441,1739990.51525085,384495.292977297,158130.926644555,34865.3495816624,109525.718574073
2018-08-18,130427.32470769,88342256.5389743,2989646.46724515,636326.120381329,264514.394293967,59474.7956436409,167969.657016721
2018-08-19,81290.0099166123,71626285.9452741,2966579.85870574,740040.589912721,216007.565021777,59894.1431788727,193150.122367285
2018-08-20,25931.8067060001,14418902.5695019,440093.303147964,100164.036977503,43138.5170518552,8801.45333423954,26797.069116025
2018-08-21,95184.2957069731,47164746.039781,2295477.76787751,467891.050981054,141958.052488607,46213.8764824851,123542.437944269
2018-08-22,182088.692171448,55709768.105056,1679382.71063352,385553.711359661,167572.629641263,33628.0036309932,108043.042524287
2018-08-23,81693.0798251399,51607664.720131,1572459.30182015,417714.84759722,154723.487720462,31145.677082765,109677.310680635
2018-08-24,132816.955455227,64914573.8743347,2787007.62320691,484901.178392829,195403.542726153,55862.3158032619,127572.138753966
2018-08-25,90095.88866475,42611327.3067171,1684631.87886936,356252.118017105,127853.618959015,34206.8107309311,98293.173105404
2018-08-26,125058.889087706,79253151.9472831,2988325.4388562,713831.441339343,238108.343530267,61194.3039483039,181516.061733645
2018-08-27,65928.4565964159,38863868.5224136,1284665.9147784,335173.634602498,116521.950066216,25523.4382478716,86747.6984710064
2018-08-28,110185.810368716,37577880.9562167,1474897.13753043,365314.034046851,112730.050215586,29559.6702057813,88311.1623029071
2018-08-29,35219.3494689021,41360833.3709929,1894714.68387887,369407.303693585,124137.52229558,38028.3872182133,100690.171748853
2018-08-30,24002.9536222093,37736886.9930043,1599053.75563424,291105.5109064,112820.505917167,32038.1540959311,74542.1419236044
2018-08-31,121944.249920421,76570587.8433425,2965555.99191758,545574.439186036,229727.999074914,59622.3818550335,137358.132066344
2018-09-01,85226.5142691954,51623864.0943014,2137509.65462718,331436.459062256,154571.082389628,42836.3386745927,90545.9770786755
2018-09-02,100699.290866051,46343604.1925671,2061912.83808608,495149.998568262,139352.531060969,41443.5946858338,124318.254729549
2018-09-03,158821.919883654,65001813.0558427,2687600.40628527,424205.894932408,195580.300565374,53904.4020969996,113355.521804661
2018-09-04,80605.1153346182,59877984.1092255,2624844.27915618,459342.27933131,179950.279433058,52563.7845453674,118172.052544398
2018-09-05,60276.1416965712,60761416.0953288,2175198.43984386,645452.245500839,182387.35189851,44227.0513503427,177622.936172852
2018-09-06,27819.1362523827,68620718.3788953,2612783.30898346,539132.170403377,206899.666761634,52524.3364632979,137190.015602075
2018-09-07,50236.7619328983,41928638.1889774,1818430.95720836,365414.033964825,126286.441586152,36353.0099464342,95374.7334380533
2018-09-08,80305.0002002983,64093583.7649162,2329115.41600064,450165.104971879,193211.095131286,46779.8488131975,116957.309389781
2018-09-09,177567.868593076,74097967.1600519,3479572.59158349,709599.084312134,221641.381738502,70602.5077574727,188786.097914219
2018-09-10,66794.1251583015,67123123.5611519,2879631.72132649,624730.665802727,200793.858838407,58232.7446259293,161480.846296545
2018-09-11,96451.0438079929,56235922.2074664,1955986.63925937,483242.809038268,167984.471266657,39175.7888366902,131000.262778097
2018-09-12,114427.58490507,64619891.506054,2252511.41421226,517932.76980004,193947.410275636,45895.4687172356,133547.233171702
2018-09-13,17049.2479397855,5054168.99328135,179425.659269964,44150.9538496475,15182.9133531781,3603.3680000326,11904.4584185594
2018-09-14,134739.386017844,50613173.82329,1847607.73788577,508862.31694884,151776.843827617,37042.8600771507,131781.333162587
2018-09-15,166260.696092472,70037886.8247864,2419225.58891369,501710.065405801,209827.898666786,47834.228961554,130678.887561708
2018-09-16,43243.5236551535,43326001.0632852,1573923.71157088,381088.837094156,129646.072147015,31262.9612336696,105797.474979756
2018-09-17,107035.468609583,37143706.5908954,1551939.23968089,386356.851863773,111842.103649092,31344.8806917007,103356.393236285
2018-09-18,38986.7383358395,28779294.4103537,1337030.18400749,292250.096232589,86428.2897530126,26599.4046627539,68517.76130504
2018-09-19,34143.8988426021,63556166.4493295,2874643.4560068,584735.811444982,190133.515052903,57912.9525914305,151435.683750303
2018-09-20,66532.6402652301,35526558.8531116,1221540.00653065,284568.177938506,107026.84912783,24260.9502253304,71552.6002019054
2018-09-21,248668.379548364,82353670.897772,3140537.98905442,532697.956867152,246181.034367196,62681.9698705714,139719.938603514
2018-09-22,92009.425814245,44457227.38603,1441936.6433028,436764.59443585,133890.943851775,29050.1692328861,109886.539493095
2018-09-23,124807.742467559,78947951.0579329,2745283.15519094,724537.540343046,236948.580197297,54983.9663452628,192160.543149514
2018-09-24,111086.772369831,76308755.8360226,2687209.32383053,560546.886939437,229228.936914815,53515.5538232202,148937.583358873
2018-09-25,28798.3390889311,55665984.6578722,2255779.04119735,609461.423850842,167510.184917636,44423.4801328968,159299.642089956
2018-09-26,101950.517907791,60890096.7900299,1869686.77511186,495678.330434968,183302.98794008,37416.8187666896,132533.089007172
2018-09-27,38249.8629777306,55959146.9594433,1583902.75707554,400933.733899692,167261.094705016,32015.7305170255,105253.392818042
2018-09-28,96311.4570065031,58538150.6597172,2174183.04701121,634098.743855386,176223.511576882,43412.4446041522,163635.575851724
2018-09-29,172059.399867057,56919121.9943685,2151268.35361904,481827.738635346,169937.665520889,42780.7338511974,122854.575722375
2018-09-30,129922.625289364,73417567.5423781,2576588.02693384,659347.280882303,219931.915981264,51964.9636993835,161677.412434572
2018-10-01,63016.2297517077,38171062.4618444,1372664.82433982,263393.080907803,114385.096354617,27626.7869748057,69063.9467358215
2018-10-02,66582.5590319208,88480902.9664159,2810111.29682545,912685.189257399,264624.127240419,55929.8512385238,233034.835402762
2018-10-03,126062.620875272,59045371.3843952,2032251.15659745,579155.121541729,176550.651360475,41621.92336259,140066.698992077
2018-10-04,54305.3848220207,41211166.0701002,1251696.22267389,348427.861316543,123115.087587412,24994.1813728471,86907.9495289633
2018-10-05,101234.467671514,53227483.2118288,2107555.55216474,390084.072774285,159345.298347127,42346.2839447748,103612.929529613
2018-10-06,87129.8191266952,34698371.8914799,1073937.79626895,332593.286714897,103543.710823105,21666.9833181747,87883.796647564
2018-10-07,98913.5723211841,80101031.667203,2455196.31294783,796065.337079683,239720.604894243,49068.0293074865,196054.403957191
2018-10-08,48435.5271157788,66402510.4741488,2912529.94402072,627920.526712929,198940.989844529,58621.4560873081,165986.701334489
2018-10-09,215451.020391548,71796461.3940385,2657299.16370202,525513.571062607,215613.290531471,54288.1138530137,136877.517695909
2018-10-10,177291.061232922,60293717.8160624,2016336.99689297,667614.084705689,180849.667056459,39481.2820260799,172597.819421952
2018-10-11,77733.7127642285,50352312.430898,2409100.28119395,484147.728123266,150459.343639811,48505.6357366388,128762.212517188
2018-10-12,167648.722553211,58478265.7495987,1837799.95547596,543628.08511389,175542.203103281,36064.1286481155,141344.313583844
2018-10-13,80746.1656566619,42388506.8595944,1334291.95628362,355090.374423015,127326.047505712,27123.8062856837,92109.1995694257
2018-10-14,155707.514649451,78229321.3912593,2908337.8061102,551729.072811247,234961.374110263,58285.7616702653,150223.643903171
2018-10-15,29525.3946878865,29225446.6088004,856791.250585298,222052.803290652,87748.2220114376,17119.4446145551,58930.3266855168
2018-10-16,20598.8315236912,65098853.4629515,2398640.75702761,545136.799924477,195997.467651242,47744.6140086265,137678.410504684
2018-10-17,44432.775738424,49396349.1514224,1773344.9261316,515682.529546386,148657.289225525,35660.6345568274,124582.026845009
2018-10-18,19692.9321798407,27770512.5954191,857422.912036191,212393.96167893,83306.3981525161,17305.1506357103,55981.1155752956
2018-10-19,63017.1441991409,50682930.0556124,2403768.92959192,511031.723291746,152339.961102397,47829.798768337,123105.816855377
2018-10-20,59545.9685854703,38495897.8935511,1689363.67031885,275609.017817586,115687.289561907,33875.0529788753,77169.507670331
2018-10-21,121723.757589901,59801293.243925,2029961.83632443,487810.028250536,180358.10200679,41182.1964465381,126254.504886568
2018-10-22,44097.5377439289,63209690.39553,2609729.34495451,430959.323453106,189830.82293717,52565.2399436154,117406.466207228
2018-10-23,45039.7176756413,35724802.8282986,1248203.83126413,305645.447004895,106919.796328614,25097.8624446126,81980.7909310082
2018-10-24,40061.7970677997,43677986.5350453,1647845.78884683,403507.932336518,130771.467627333,32602.98601062,101235.965481195
2018-10-25,75281.0972242909,53403836.2126052,1740576.92701689,411007.79615268,160566.558457328,35167.7069874116,104806.460114488
2018-10-26,153585.988655761,72690466.9727125,2981522.89211211,563939.583056793,218298.11456129,59893.7112077209,154029.91943469
2018-10-27,78836.9196658941,49784675.2657681,2249976.62715242,488530.96667518,149299.212896974,45168.8991098027,130383.581793448
2018-10-28,44728.7493263365,31499119.5844303,1080795.7790164,279756.918908498,93888.073286282,21590.8246762045,70209.673596027
2018-10-29,104492.077633324,43599682.7337729,1413272.41165706,321436.210358715,131373.520190811,28549.1693487339,82799.7918009581
2018-10-30,40582.273518923,54509732.1704127,2149667.0991718,436951.562763765,163085.936908533,42817.4534489313,115546.144735517
2018-10-31,108945.137946304,73427175.3671643,2344266.28378477,694450.849157888,219889.963964279,47088.8220220696,181996.760409865
2018-11-01,135850.673633865,76778046.3978756,2258314.08311084,626250.04367352,229077.164831788,45170.5285806885,164546.249570312
2018-11-02,85667.11613735,57892972.2601475,2118979.55997834,495991.711332914,172694.306469156,43374.2323984143,124509.677692556
2018-11-03,36577.3259691049,37220291.5709537,1387278.55224531,275991.068617153,111852.547810245,27996.4831144798,72988.64483314
2018-11-04,54291.3520173879,24935450.1612493,919333.72213482,171740.077351031,74869.1830992013,18593.9768931553,45889.1135293755
2018-11-05,24850.0275850188,42758063.9714669,1413252.94004411,285598.870992215,128123.502910525,28146.4676337502,77133.7819000625
2018-11-06,63857.0265274081,60531105.1610514,2014378.13272126,604402.649404933,181089.675915297,40919.6468188505,159910.431061103
2018-11-07,24532.8576477345,31067087.2257065,1244130.66950292,335929.945594786,92984.3991958274,25056.1233766653,80513.8332376459
2018-11-08,130281.370831666,57141859.4542968,2009829.69531799,405978.358044198,171469.859345592,40068.9106819652,110672.83397742
2018-11-09,83184.4645910442,47283159.4932664,1905444.39407749,385816.822478805,142195.44321686,38410.4194992481,99777.256689601
2018-11-10,82885.155530677,61308223.9985226,2192034.64526734,537814.975045389,183783.266743898,44243.1897624001,140556.878053697
2018-11-11,83496.4737698928,59638832.5816925,1954293.76669218,630132.594378407,178621.408164669,39058.0547637714,170938.700998025
2018-11-12,109833.436712953,71804306.5959771,2864762.93582789,603484.724374607,215361.556539804,57201.7855837948,164677.963849317
2018-11-13,77075.744289996,53493474.0684394,1684910.38301318,463916.30515782,159658.017848165,34036.134723412,114034.285969406
2018-11-14,77230.332100595,43807102.4559775,1972852.62464727,414051.99177142,131182.970047976,39296.7055952099,107228.025434702
2018-11-15,41807.6428795198,50978803.1124679,2059907.10494835,399079.564403803,153037.670507606,41209.1536156533,101534.276458663
2018-11-16,59440.2009955529,41482656.556957,1338802.61645179,307726.297889232,124574.310513653,26703.601181135,77113.8349598525
2018-11-17,79736.9324608007,58650090.0557886,2527284.1373937,530298.745361001,175186.808483764,50677.2413193603,137279.341228367
2018-11-18,129491.123324288,57981238.5452679,2241719.10936107,551434.42737192,173400.709987003,44926.3782531062,144721.680504683
2018-11-19,48870.9022501214,21686491.4844071,885639.479051765,185203.995781954,64868.4599124943,17602.3639217093,49950.7241830203
2018-11-20,101566.865071112,61280091.3848112,2239273.09976515,694055.38249774,184078.614315842,44899.3143272813,177186.760992175
2018-11-21,77391.1821050867,46852913.0230495,1444692.84724007,449721.61027379,140532.763141649,29027.5775666931,117192.71431946
2018-11-22,163191.503242416,96273659.7426429,3539098.22554548,748678.457765556,287675.397009894,71369.9577739768,185516.751758449
2018-11-23,228189.693652207,74188332.5451292,2635327.14088025,644909.724977547,221509.251850493,53611.9717635357,173514.334747529
2018-11-24,117520.340272178,73479791.8771593,2544300.92797138,563328.931544643,220869.832116382,51401.3900529427,164839.9659441
2018-11-25,96391.6685479869,55820091.0654708,2743850.47600353,600242.988305721,168003.294092136,55223.8162968938,148490.962969362
2018-11-26,119346.155100024,56724795.3977381,2113293.29438012,393842.293916454,170025.429195521,42532.9527402227,97937.1157734616
2018-11-27,29901.8938251419,47800842.1885892,1867133.32594559,403740.730455219,143744.749271232,37297.2508625719,104206.391669421
2018-11-28,66839.117073267,61793345.5041592,2188118.47055366,508566.237373819,185155.236435086,43681.4316601248,140312.893688602
2018-11-29,103383.275014753,44282230.7462588,2107564.38177888,426679.122449842,133327.045007841,41603.182993895,114235.882513206
