date,ad_platform,advertising_channel,campaign_name,campaign_id,media_investment,clicks,impressions,conversions,conversion_value,country_code
2025-07-11,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5718.8,6898.81,142733.6,115,4600,DE
2025-07-12,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3827.09,4453.17,97664.5,48,1920,DE
2025-07-13,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5237.82,6527.31,133169.2,119,4760,DE
2025-07-14,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3348.39,3868.08,75162.9,63,2520,DE
2025-07-15,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4024.19,5311.5,108707.4,90,3600,DE
2025-07-16,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4688.62,5750.95,126767.5,66,2640,DE
2025-07-17,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4803.27,6313.74,130487.5,176,7040,DE
2025-07-18,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3536.19,4176.33,87570.9,74,2960,DE
2025-07-19,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5149.36,7411.7,136881.2,132,5280,DE
2025-07-20,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4629.87,5799.53,118256.1,74,2960,DE
2025-07-21,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4405.57,5172.36,102070.1,90,3600,DE
2025-07-22,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5062.31,6574.45,127092.8,111,4440,DE
2025-07-23,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3276.65,4263.82,85181.4,85,3400,DE
2025-07-24,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,2702.27,3071.06,61755.8,18,720,DE
2025-07-25,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5321.37,6378.74,123653.5,101,4040,DE
2025-07-26,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4507.17,5278.55,106570.5,73,2920,DE
2025-07-27,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3338.11,4122.27,81733.3,63,2520,DE
2025-07-28,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5045.12,6484.7,134329.9,112,4480,DE
2025-07-29,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4581.26,6145.96,124325.9,109,4360,DE
2025-07-30,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4187.36,5053.74,102992.6,91,3640,DE
2025-07-31,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4063.58,4799.51,100807.7,101,4040,DE
2025-08-01,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,2734.83,3167.1,65124.2,38,1520,DE
2025-08-02,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,6292.13,8357.93,167107.8,141,5640,DE
2025-08-03,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5304.67,6398.01,115281.0,114,4560,DE
2025-08-04,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5722.16,7349.26,150809.6,54,2160,DE
2025-08-05,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,2852.13,3524.74,67352.8,57,2280,DE
2025-08-06,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4676.85,5594.38,111406.1,50,2000,DE
2025-08-07,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3319.9,3995.27,81401.6,70,2800,DE
2025-08-08,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3718.67,4151.12,88744.4,55,2200,DE
2025-08-09,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5965.78,7528.27,165093.7,133,5320,DE
2025-08-10,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5166.86,6158.69,117629.0,177,7080,DE
2025-08-11,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3081.63,4042.27,75697.6,41,1640,DE
2025-08-12,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3840.35,4957.56,100779.2,67,2680,DE
2025-08-13,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,7652.49,10263.45,207772.2,175,7000,DE
2025-08-14,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,2828.76,3969.45,74758.8,73,2920,DE
2025-08-15,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,6526.87,7619.24,152258.4,153,6120,DE
2025-08-16,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4511.44,5509.63,113534.4,93,3720,DE
2025-08-17,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4617.59,5980.73,112479.1,58,2320,DE
2025-08-18,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4436.91,5487.95,104434.2,98,3920,DE
2025-08-19,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5181.93,6807.71,131838.8,186,7440,DE
2025-08-20,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,2814.92,3615.3,71542.7,51,2040,DE
2025-08-21,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5466.7,7219.32,149484.3,102,4080,DE
2025-08-22,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,7186.84,10593.24,208434.4,225,9000,DE
2025-08-23,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,2317.71,3041.1,60990.5,39,1560,DE
2025-08-24,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,2840.78,3557.06,79597.0,49,1960,DE
2025-08-25,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4472.64,5387.0,102709.7,53,2120,DE
2025-08-26,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3230.04,4268.86,82634.8,59,2360,DE
2025-08-27,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3292.41,3954.83,81824.3,32,1280,DE
2025-08-28,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3186.35,4218.03,88632.8,58,2320,DE
2025-08-29,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4104.09,5417.43,110619.2,74,2960,DE
2025-08-30,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4215.07,5308.81,116227.3,78,3120,DE
2025-08-31,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4341.36,5832.77,118521.9,116,4640,DE
2025-09-01,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4849.23,6185.26,112066.9,149,5960,DE
2025-09-02,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3832.0,4653.29,93518.3,60,2400,DE
2025-09-03,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3303.33,3732.93,72557.3,60,2400,DE
2025-09-04,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,2799.49,3563.96,76385.6,19,760,DE
2025-09-05,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5467.2,7112.77,149284.8,79,3160,DE
2025-09-06,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3918.0,4896.84,90453.8,87,3480,DE
2025-09-07,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,2447.8,2877.07,61560.6,19,760,DE
2025-09-08,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4481.28,5489.14,115062.0,64,2560,DE
2025-09-09,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4847.06,6138.61,120796.6,29,1160,DE
2025-09-10,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3249.37,4244.42,84556.0,42,1680,DE
2025-09-11,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4460.95,4901.82,105103.7,79,3160,DE
2025-09-12,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3900.63,4524.69,81998.8,41,1640,DE
2025-09-13,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5272.06,6215.98,127119.3,104,4160,DE
2025-09-14,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4094.36,5052.03,106718.3,83,3320,DE
2025-09-15,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4618.96,5946.29,118399.4,105,4200,DE
2025-09-16,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5479.46,6147.38,126995.8,91,3640,DE
2025-09-17,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3588.54,4282.47,86092.2,92,3680,DE
2025-09-18,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4297.36,5018.26,96506.8,67,2680,DE
2025-09-19,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4289.05,5574.65,107072.9,126,5040,DE
2025-09-20,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5502.93,7443.98,154274.7,237,9480,DE
2025-09-21,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3084.8,3487.49,67567.6,74,2960,DE
2025-09-22,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5177.88,6275.63,116300.5,103,4120,DE
2025-09-23,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5049.27,6733.45,135495.8,190,7600,DE
2025-09-24,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3245.75,4235.59,82566.2,56,2240,DE
2025-09-25,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3517.21,4335.77,81669.2,58,2320,DE
2025-09-26,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3318.71,4572.66,91781.9,79,3160,DE
2025-09-27,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3188.61,4351.21,90427.7,76,3040,DE
2025-09-28,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3708.87,4372.61,87540.4,43,1720,DE
2025-09-29,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4350.14,5490.35,104106.3,79,3160,DE
2025-09-30,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,2329.81,2912.32,59666.5,26,1040,DE
2025-10-01,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4765.44,5890.19,124061.7,82,3280,DE
2025-10-02,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4101.36,4832.58,107960.4,83,3320,DE
2025-10-03,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,2791.64,3419.26,73497.3,69,2760,DE
2025-10-04,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4083.53,4823.77,91745.7,48,1920,DE
2025-10-05,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3655.35,4631.93,96699.6,65,2600,DE
2025-10-06,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3525.15,5079.02,102891.6,71,2840,DE
2025-10-07,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4368.29,6015.55,113576.4,77,3080,DE
2025-10-08,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4669.96,5551.3,112612.6,82,3280,DE
2025-10-09,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3870.73,4607.11,101419.7,119,4760,DE
2025-10-10,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4318.0,6406.07,136016.0,68,2720,DE
2025-10-11,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5846.19,7109.34,135161.4,119,4760,DE
2025-10-12,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3858.78,5150.8,103086.6,55,2200,DE
2025-10-13,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5065.25,6105.77,125154.7,106,4240,DE
2025-10-14,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,6049.71,7445.8,136576.9,151,6040,DE
2025-10-15,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5521.88,7243.27,133091.0,166,6640,DE
2025-10-16,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3769.65,4095.38,82543.4,56,2240,DE
2025-10-17,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,2574.53,2924.93,58991.1,36,1440,DE
2025-10-18,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3307.96,4337.07,79122.0,68,2720,DE
2025-10-19,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3126.48,3802.04,77530.4,57,2280,DE
2025-10-20,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,2309.06,2713.19,57294.6,31,1240,DE
2025-10-21,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3594.55,4538.66,89787.8,78,3120,DE
2025-10-22,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4494.6,5966.3,119683.4,91,3640,DE
2025-10-23,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4776.05,6264.35,128918.2,114,4560,DE
2025-10-24,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5095.35,6187.63,126499.3,131,5240,DE
2025-10-25,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3761.06,4693.44,86355.0,76,3040,DE
2025-10-26,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5024.8,6578.84,125754.9,103,4120,DE
2025-10-27,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3588.36,4497.62,88189.5,91,3640,DE
2025-10-28,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5779.71,8004.93,153353.9,151,6040,DE
2025-10-29,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4721.45,5650.14,121603.0,69,2760,DE
2025-10-30,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3673.46,4583.03,94615.0,98,3920,DE
2025-10-31,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5648.8,7821.29,147982.7,143,5720,DE
2025-11-01,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,2253.03,2941.75,58207.9,52,2080,DE
2025-11-02,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3971.4,4263.3,90224.1,75,3000,DE
2025-11-03,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3883.1,4417.17,85534.5,45,1800,DE
2025-11-04,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4447.61,5531.41,115440.3,67,2680,DE
2025-11-05,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4861.63,6037.21,129390.2,60,2400,DE
2025-11-06,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3112.67,3691.15,78451.2,57,2280,DE
2025-11-07,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3766.33,4264.01,86052.9,57,2280,DE
2025-11-08,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,7165.17,8444.25,179786.4,131,5240,DE
2025-11-09,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3002.08,3548.23,69135.6,57,2280,DE
2025-11-10,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3105.25,4066.44,92092.6,55,2200,DE
2025-11-11,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4632.35,6442.26,130406.3,71,2840,DE
2025-11-12,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5128.75,5496.55,116418.6,116,4640,DE
2025-11-13,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3359.84,4193.64,82368.3,58,2320,DE
2025-11-14,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3375.15,5073.12,104027.8,104,4160,DE
2025-11-15,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,6071.08,7720.37,158660.7,121,4840,DE
2025-11-16,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3833.89,5341.57,101983.4,73,2920,DE
2025-11-17,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5205.28,6455.04,123059.9,158,6320,DE
2025-11-18,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5259.74,6934.61,137281.2,104,4160,DE
2025-11-19,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3624.77,5065.09,107058.1,74,2960,DE
2025-11-20,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4695.31,6236.04,113807.3,100,4000,DE
2025-11-21,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4851.83,5818.26,114273.1,70,2800,DE
2025-11-22,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3740.86,4684.72,100036.2,115,4600,DE
2025-11-23,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3966.47,4797.0,90207.9,81,3240,DE
2025-11-24,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3650.32,4354.02,92714.7,38,1520,DE
2025-11-25,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5459.87,7027.84,132850.2,157,6280,DE
2025-11-26,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4563.06,6146.42,117422.1,162,6480,DE
2025-11-27,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3380.98,4284.04,85052.5,49,1960,DE
2025-11-28,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,2824.82,3672.99,80673.6,39,1560,DE
2025-11-29,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3538.86,4512.42,87406.1,73,2920,DE
2025-11-30,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3436.26,4189.1,76828.1,82,3280,DE
2025-12-01,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3176.29,4073.03,75946.0,70,2800,DE
2025-12-02,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3543.41,4112.62,86175.7,74,2960,DE
2025-12-03,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4166.36,4487.78,83877.2,54,2160,DE
2025-12-04,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4612.45,6111.76,129715.7,97,3880,DE
2025-12-05,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5853.64,7019.74,140885.6,118,4720,DE
2025-12-06,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4317.9,5982.41,119455.3,48,1920,DE
2025-12-07,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,6652.12,8179.56,166041.1,175,7000,DE
2025-12-08,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,6293.3,7297.9,140228.4,180,7200,DE
2025-12-09,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3352.37,3937.61,79296.9,13,520,DE
2025-12-10,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4494.08,5472.23,103106.7,53,2120,DE
2025-12-11,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5020.36,5847.0,125099.0,77,3080,DE
2025-12-12,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4479.43,6167.38,117171.9,68,2720,DE
2025-12-13,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4262.31,5661.72,115746.8,92,3680,DE
2025-12-14,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,8032.11,10254.49,194748.8,295,11800,DE
2025-12-15,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,1811.49,2401.99,46775.9,24,960,DE
2025-12-16,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4331.68,4710.18,92459.1,76,3040,DE
2025-12-17,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4695.31,5551.61,128880.8,65,2600,DE
2025-12-18,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4621.81,5435.46,108630.7,99,3960,DE
2025-12-19,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5496.3,7087.66,136048.4,83,3320,DE
2025-12-20,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4140.96,5381.67,105267.4,109,4360,DE
2025-12-21,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3607.75,4718.61,87532.7,37,1480,DE
2025-12-22,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,5812.84,7098.41,140817.3,109,4360,DE
2025-12-23,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4829.47,6209.18,136226.0,106,4240,DE
2025-12-24,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3786.25,5402.51,109880.9,79,3160,DE
2025-12-25,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,2902.57,3274.77,68521.6,40,1600,DE
2025-12-26,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3196.66,3983.37,76124.0,36,1440,DE
2025-12-27,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,3944.73,5585.32,110576.4,54,2160,DE
2025-12-28,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,2942.34,3707.6,74911.9,57,2280,DE
2025-12-29,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,4224.44,5150.41,99339.4,72,2880,DE
2025-12-30,Google Ads,Google Search,Google Ads_Google Search_DE,680043147,2581.03,3367.9,68718.8,55,2200,DE
2024-01-01,TV,TV,TV_TV_FI,570426571,1950.75,453.18,406955.0,7,280,FI
2024-01-02,TV,TV,TV_TV_FI,570426571,1611.18,291.9,312320.9,16,640,FI
2024-01-03,TV,TV,TV_TV_FI,570426571,1512.21,306.35,321268.2,8,320,FI
2024-01-04,TV,TV,TV_TV_FI,570426571,1609.14,336.62,354686.5,33,1320,FI
2024-01-05,TV,TV,TV_TV_FI,570426571,1500.81,316.3,313172.4,17,680,FI
2024-01-06,TV,TV,TV_TV_FI,570426571,1420.03,268.8,255506.3,18,720,FI
2024-01-07,TV,TV,TV_TV_FI,570426571,1180.33,243.78,237452.1,3,120,FI
2024-01-08,TV,TV,TV_TV_FI,570426571,1641.01,348.26,323541.1,22,880,FI
2024-01-09,TV,TV,TV_TV_FI,570426571,1753.15,344.05,358578.5,19,760,FI
2024-01-10,TV,TV,TV_TV_FI,570426571,1364.8,262.14,253645.4,19,760,FI
2024-01-11,TV,TV,TV_TV_FI,570426571,1594.54,307.8,312510.2,19,760,FI
2024-01-12,TV,TV,TV_TV_FI,570426571,2084.88,389.35,384931.7,24,960,FI
2024-01-13,TV,TV,TV_TV_FI,570426571,1104.72,226.5,214283.9,10,400,FI
2024-01-14,TV,TV,TV_TV_FI,570426571,1218.41,206.0,224188.4,12,480,FI
2024-01-15,TV,TV,TV_TV_FI,570426571,774.57,178.11,161233.8,11,440,FI
2024-01-16,TV,TV,TV_TV_FI,570426571,1221.57,256.18,258044.2,14,560,FI
2024-01-17,TV,TV,TV_TV_FI,570426571,1228.47,233.56,253099.2,12,480,FI
2024-01-18,TV,TV,TV_TV_FI,570426571,1262.18,226.81,234801.5,11,440,FI
2024-01-19,TV,TV,TV_TV_FI,570426571,1301.74,255.37,254063.5,13,520,FI
2024-01-20,TV,TV,TV_TV_FI,570426571,968.92,197.73,204698.8,6,240,FI
2024-01-21,TV,TV,TV_TV_FI,570426571,1552.37,283.65,314238.2,13,520,FI
2024-01-22,TV,TV,TV_TV_FI,570426571,2099.85,442.11,439972.5,21,840,FI
2024-01-23,TV,TV,TV_TV_FI,570426571,1555.44,308.71,320049.4,14,560,FI
2024-01-24,TV,TV,TV_TV_FI,570426571,1368.76,290.77,281458.8,19,760,FI
2024-01-25,TV,TV,TV_TV_FI,570426571,1354.37,253.1,266989.9,16,640,FI
2024-01-26,TV,TV,TV_TV_FI,570426571,1611.29,367.57,328272.6,21,840,FI
2024-01-27,TV,TV,TV_TV_FI,570426571,1544.4,301.34,293699.8,12,480,FI
2024-01-28,TV,TV,TV_TV_FI,570426571,1592.19,294.18,291297.9,21,840,FI
2024-01-29,TV,TV,TV_TV_FI,570426571,1208.01,239.53,232181.5,15,600,FI
2024-01-30,TV,TV,TV_TV_FI,570426571,1481.57,283.64,310686.4,26,1040,FI
2024-01-31,TV,TV,TV_TV_FI,570426571,2040.49,403.99,414150.5,26,1040,FI
2024-02-01,TV,TV,TV_TV_FI,570426571,1648.41,372.49,340723.0,21,840,FI
2024-02-02,TV,TV,TV_TV_FI,570426571,1597.13,305.6,310532.9,33,1320,FI
2024-02-03,TV,TV,TV_TV_FI,570426571,1273.65,258.0,258810.1,13,520,FI
2024-02-04,TV,TV,TV_TV_FI,570426571,1357.69,260.85,267003.3,18,720,FI
2024-02-05,TV,TV,TV_TV_FI,570426571,1422.68,292.87,272194.1,13,520,FI
2024-02-06,TV,TV,TV_TV_FI,570426571,1583.75,333.79,337899.5,18,720,FI
2024-02-07,TV,TV,TV_TV_FI,570426571,1497.03,275.95,293771.2,19,760,FI
2024-02-08,TV,TV,TV_TV_FI,570426571,1421.45,287.31,252550.9,18,720,FI
2024-02-09,TV,TV,TV_TV_FI,570426571,1618.44,304.25,325899.1,24,960,FI
2024-02-10,TV,TV,TV_TV_FI,570426571,1428.64,256.88,258134.6,22,880,FI
2024-02-11,TV,TV,TV_TV_FI,570426571,1519.2,278.77,290748.8,15,600,FI
2024-02-12,TV,TV,TV_TV_FI,570426571,2168.52,397.28,411462.6,18,720,FI
2024-02-13,TV,TV,TV_TV_FI,570426571,1223.16,235.22,248022.6,12,480,FI
2024-02-14,TV,TV,TV_TV_FI,570426571,1723.71,345.66,355119.3,16,640,FI
2024-02-15,TV,TV,TV_TV_FI,570426571,1571.32,352.82,335880.0,24,960,FI
2024-02-16,TV,TV,TV_TV_FI,570426571,986.89,184.46,202858.6,11,440,FI
2024-02-17,TV,TV,TV_TV_FI,570426571,1467.96,332.55,312230.8,12,480,FI
2024-02-18,TV,TV,TV_TV_FI,570426571,1102.3,198.97,188433.4,19,760,FI
2024-02-19,TV,TV,TV_TV_FI,570426571,1156.67,230.37,224579.1,15,600,FI
2024-02-20,TV,TV,TV_TV_FI,570426571,946.6,186.33,185160.9,9,360,FI
2024-02-21,TV,TV,TV_TV_FI,570426571,1209.67,241.37,238054.5,12,480,FI
2024-02-22,TV,TV,TV_TV_FI,570426571,1488.36,317.86,296024.7,23,920,FI
2024-02-23,TV,TV,TV_TV_FI,570426571,1610.58,278.39,303781.1,28,1120,FI
2024-02-24,TV,TV,TV_TV_FI,570426571,1895.42,419.99,404993.7,19,760,FI
2024-02-25,TV,TV,TV_TV_FI,570426571,1194.14,243.64,252900.4,10,400,FI
2024-02-26,TV,TV,TV_TV_FI,570426571,1085.89,214.68,205993.6,9,360,FI
2024-02-27,TV,TV,TV_TV_FI,570426571,1356.08,254.74,262674.7,9,360,FI
2024-02-28,TV,TV,TV_TV_FI,570426571,1870.33,450.81,435153.9,26,1040,FI
2024-02-29,TV,TV,TV_TV_FI,570426571,1619.51,302.63,326994.9,21,840,FI
2024-03-01,TV,TV,TV_TV_FI,570426571,1124.69,191.43,208340.5,6,240,FI
2024-03-02,TV,TV,TV_TV_FI,570426571,1274.25,280.31,281899.7,24,960,FI
2024-03-03,TV,TV,TV_TV_FI,570426571,1108.66,228.86,213004.8,14,560,FI
2024-03-04,TV,TV,TV_TV_FI,570426571,1892.44,402.74,392079.6,27,1080,FI
2024-03-05,TV,TV,TV_TV_FI,570426571,531.1,112.72,109780.2,13,520,FI
2024-03-06,TV,TV,TV_TV_FI,570426571,1497.7,281.61,269755.0,8,320,FI
2024-03-07,TV,TV,TV_TV_FI,570426571,1431.78,323.59,330080.4,9,360,FI
2024-03-08,TV,TV,TV_TV_FI,570426571,1135.15,237.99,230836.9,14,560,FI
2024-03-09,TV,TV,TV_TV_FI,570426571,1574.58,327.15,336767.7,13,520,FI
2024-03-10,TV,TV,TV_TV_FI,570426571,1015.55,194.69,197770.9,16,640,FI
2024-03-11,TV,TV,TV_TV_FI,570426571,1211.96,225.11,227255.8,11,440,FI
2024-03-12,TV,TV,TV_TV_FI,570426571,1871.54,398.0,409007.4,11,440,FI
2024-03-13,TV,TV,TV_TV_FI,570426571,1371.38,274.8,275713.4,16,640,FI
2024-03-14,TV,TV,TV_TV_FI,570426571,1535.77,302.78,306662.7,15,600,FI
2024-03-15,TV,TV,TV_TV_FI,570426571,1550.81,320.32,331854.2,25,1000,FI
2024-03-16,TV,TV,TV_TV_FI,570426571,1576.58,325.31,327609.8,28,1120,FI
2024-03-17,TV,TV,TV_TV_FI,570426571,522.11,97.0,96249.1,11,440,FI
2024-03-18,TV,TV,TV_TV_FI,570426571,1012.15,188.07,198701.2,10,400,FI
2024-03-19,TV,TV,TV_TV_FI,570426571,1714.96,359.02,351605.2,8,320,FI
