country,turnover,customer_type,country_code,granted_discounts,sales_channel,date
Finland,1519.44,New,FI,0,Ecom,2024-01-19
Finland,2170.96,New,FI,0,Stores,2024-01-19
Finland,978.64,Returning,FI,0,Ecom,2024-01-19
Finland,339.84,Returning,FI,0,Stores,2024-01-19
Finland,1384.43,New,FI,0,Ecom,2024-01-20
Finland,557.79,New,FI,0,Stores,2024-01-20
Finland,1707.48,Returning,FI,0,Ecom,2024-01-20
Finland,77.15,Returning,FI,0,Stores,2024-01-20
Finland,1710.81,New,FI,0,Ecom,2024-01-21
Finland,64.07,New,FI,0,Stores,2024-01-21
Finland,1482.27,Returning,FI,0,Ecom,2024-01-21
Finland,863.57,Returning,FI,0,Stores,2024-01-21
Finland,897.73,New,FI,0,Ecom,2024-01-22
Finland,822.97,New,FI,0,Stores,2024-01-22
Finland,3447.96,Returning,FI,0,Ecom,2024-01-22
Finland,292.62,Returning,FI,0,Stores,2024-01-22
Finland,624.72,New,FI,0,Ecom,2024-01-23
Finland,3038.11,New,FI,0,Stores,2024-01-23
Finland,723.56,Returning,FI,0,Ecom,2024-01-23
Finland,29.34,Returning,FI,0,Stores,2024-01-23
Finland,2491.08,New,FI,0,Ecom,2024-01-24
Finland,383.95,New,FI,0,Stores,2024-01-24
Finland,1684.73,Returning,FI,0,Ecom,2024-01-24
Finland,620.41,Returning,FI,0,Stores,2024-01-24
Finland,944.36,New,FI,0,Ecom,2024-01-25
Finland,2377.0,New,FI,0,Stores,2024-01-25
Finland,690.89,Returning,FI,0,Ecom,2024-01-25
Finland,341.25,Returning,FI,0,Stores,2024-01-25
Finland,1635.42,New,FI,0,Ecom,2024-01-26
Finland,1842.84,New,FI,0,Stores,2024-01-26
Finland,1501.71,Returning,FI,0,Ecom,2024-01-26
Finland,388.46,Returning,FI,0,Stores,2024-01-26
Finland,2366.22,New,FI,0,Ecom,2024-01-27
Finland,1046.43,New,FI,0,Stores,2024-01-27
Finland,1032.72,Returning,FI,0,Ecom,2024-01-27
Finland,212.6,Returning,FI,0,Stores,2024-01-27
Finland,1556.36,New,FI,0,Ecom,2024-01-28
Finland,1399.71,New,FI,0,Stores,2024-01-28
Finland,801.76,Returning,FI,0,Ecom,2024-01-28
Finland,1772.61,Returning,FI,0,Stores,2024-01-28
Finland,2392.9,New,FI,0,Ecom,2024-01-29
Finland,624.26,New,FI,0,Stores,2024-01-29
Finland,849.89,Returning,FI,0,Ecom,2024-01-29
Finland,393.15,Returning,FI,0,Stores,2024-01-29
Finland,1841.33,New,FI,0,Ecom,2024-01-30
Finland,1550.98,New,FI,0,Stores,2024-01-30
Finland,461.44,Returning,FI,0,Ecom,2024-01-30
Finland,1445.27,Returning,FI,0,Stores,2024-01-30
Finland,3268.54,New,FI,0,Ecom,2024-01-31
Finland,653.03,New,FI,0,Stores,2024-01-31
Finland,582.81,Returning,FI,0,Ecom,2024-01-31
Finland,365.73,Returning,FI,0,Stores,2024-01-31
Finland,1542.64,New,FI,0,Ecom,2024-02-01
Finland,459.66,New,FI,0,Stores,2024-02-01
Finland,1033.02,Returning,FI,0,Ecom,2024-02-01
Finland,1613.88,Returning,FI,0,Stores,2024-02-01
Finland,2629.28,New,FI,0,Ecom,2024-02-02
Finland,1562.98,New,FI,0,Stores,2024-02-02
Finland,610.67,Returning,FI,0,Ecom,2024-02-02
Finland,649.48,Returning,FI,0,Stores,2024-02-02
Finland,1628.22,New,FI,0,Ecom,2024-02-03
Finland,1343.79,New,FI,0,Stores,2024-02-03
Finland,1657.78,Returning,FI,0,Ecom,2024-02-03
Finland,60.57,Returning,FI,0,Stores,2024-02-03
Finland,1788.83,New,FI,0,Ecom,2024-02-04
Finland,912.64,New,FI,0,Stores,2024-02-04
Finland,151.17,Returning,FI,0,Ecom,2024-02-04
Finland,1646.43,Returning,FI,0,Stores,2024-02-04
Finland,1009.98,New,FI,0,Ecom,2024-02-05
Finland,1294.67,New,FI,0,Stores,2024-02-05
Finland,1455.34,Returning,FI,0,Ecom,2024-02-05
Finland,1013.37,Returning,FI,0,Stores,2024-02-05
Finland,2427.07,New,FI,0,Ecom,2024-02-06
Finland,1028.68,New,FI,0,Stores,2024-02-06
Finland,655.87,Returning,FI,0,Ecom,2024-02-06
Finland,277.43,Returning,FI,0,Stores,2024-02-06
Finland,2695.89,New,FI,0,Ecom,2024-02-07
Finland,1552.19,New,FI,0,Stores,2024-02-07
Finland,275.25,Returning,FI,0,Ecom,2024-02-07
Finland,374.99,Returning,FI,0,Stores,2024-02-07
Finland,1595.63,New,FI,0,Ecom,2024-02-08
Finland,2406.94,New,FI,0,Stores,2024-02-08
Finland,180.83,Returning,FI,0,Ecom,2024-02-08
Finland,370.4,Returning,FI,0,Stores,2024-02-08
Finland,2436.72,New,FI,0,Ecom,2024-02-09
Finland,286.46,New,FI,0,Stores,2024-02-09
Finland,1517.07,Returning,FI,0,Ecom,2024-02-09
Finland,480.31,Returning,FI,0,Stores,2024-02-09
Finland,1057.57,New,FI,0,Ecom,2024-02-10
Finland,1246.01,New,FI,0,Stores,2024-02-10
Finland,1887.36,Returning,FI,0,Ecom,2024-02-10
Finland,603.32,Returning,FI,0,Stores,2024-02-10
Finland,519.29,New,FI,0,Ecom,2024-02-11
Finland,3672.78,New,FI,0,Stores,2024-02-11
Finland,459.68,Returning,FI,0,Ecom,2024-02-11
Finland,55.78,Returning,FI,0,Stores,2024-02-11
Finland,2681.9,New,FI,0,Ecom,2024-02-12
Finland,573.03,New,FI,0,Stores,2024-02-12
Finland,1807.45,Returning,FI,0,Ecom,2024-02-12
Finland,34.69,Returning,FI,0,Stores,2024-02-12
Finland,2576.97,New,FI,0,Ecom,2024-02-13
Finland,255.72,New,FI,0,Stores,2024-02-13
Finland,1111.19,Returning,FI,0,Ecom,2024-02-13
Finland,488.07,Returning,FI,0,Stores,2024-02-13
Finland,1705.91,New,FI,0,Ecom,2024-02-14
Finland,2186.51,New,FI,0,Stores,2024-02-14
Finland,659.48,Returning,FI,0,Ecom,2024-02-14
Finland,504.02,Returning,FI,0,Stores,2024-02-14
Finland,2718.4,New,FI,0,Ecom,2024-02-15
Finland,300.94,New,FI,0,Stores,2024-02-15
Finland,908.82,Returning,FI,0,Ecom,2024-02-15
Finland,800.42,Returning,FI,0,Stores,2024-02-15
Finland,639.22,New,FI,0,Ecom,2024-02-16
Finland,267.59,New,FI,0,Stores,2024-02-16
Finland,1960.32,Returning,FI,0,Ecom,2024-02-16
Finland,1153.25,Returning,FI,0,Stores,2024-02-16
Finland,3171.48,New,FI,0,Ecom,2024-02-17
Finland,289.41,New,FI,0,Stores,2024-02-17
Finland,1128.34,Returning,FI,0,Ecom,2024-02-17
Finland,125.9,Returning,FI,0,Stores,2024-02-17
Finland,1395.78,New,FI,0,Ecom,2024-02-18
Finland,1180.89,New,FI,0,Stores,2024-02-18
Finland,1080.63,Returning,FI,0,Ecom,2024-02-18
Finland,503.35,Returning,FI,0,Stores,2024-02-18
Finland,716.48,New,FI,0,Ecom,2024-02-19
Finland,637.57,New,FI,0,Stores,2024-02-19
Finland,1292.82,Returning,FI,0,Ecom,2024-02-19
Finland,1695.92,Returning,FI,0,Stores,2024-02-19
Finland,374.7,New,FI,0,Ecom,2024-02-20
Finland,641.15,New,FI,0,Stores,2024-02-20
Finland,1472.23,Returning,FI,0,Ecom,2024-02-20
Finland,1238.53,Returning,FI,0,Stores,2024-02-20
Finland,1770.64,New,FI,0,Ecom,2024-02-21
Finland,208.4,New,FI,0,Stores,2024-02-21
Finland,1148.68,Returning,FI,0,Ecom,2024-02-21
Finland,771.55,Returning,FI,0,Stores,2024-02-21
Finland,2944.53,New,FI,0,Ecom,2024-02-22
Finland,356.5,New,FI,0,Stores,2024-02-22
Finland,1816.34,Returning,FI,0,Ecom,2024-02-22
Finland,162.97,Returning,FI,0,Stores,2024-02-22
Finland,3129.36,New,FI,0,Ecom,2024-02-23
Finland,1627.76,New,FI,0,Stores,2024-02-23
Finland,593.26,Returning,FI,0,Ecom,2024-02-23
Finland,751.3,Returning,FI,0,Stores,2024-02-23
Finland,2435.35,New,FI,0,Ecom,2024-02-24
Finland,366.32,New,FI,0,Stores,2024-02-24
Finland,1364.93,Returning,FI,0,Ecom,2024-02-24
Finland,517.04,Returning,FI,0,Stores,2024-02-24
Finland,2353.34,New,FI,0,Ecom,2024-02-25
Finland,325.87,New,FI,0,Stores,2024-02-25
Finland,772.51,Returning,FI,0,Ecom,2024-02-25
Finland,573.18,Returning,FI,0,Stores,2024-02-25
Finland,1474.11,New,FI,0,Ecom,2024-02-26
Finland,379.33,New,FI,0,Stores,2024-02-26
Finland,1734.91,Returning,FI,0,Ecom,2024-02-26
Finland,156.37,Returning,FI,0,Stores,2024-02-26
Finland,2067.82,New,FI,0,Ecom,2024-02-27
Finland,323.68,New,FI,0,Stores,2024-02-27
Finland,1318.23,Returning,FI,0,Ecom,2024-02-27
Finland,727.96,Returning,FI,0,Stores,2024-02-27
Finland,585.26,New,FI,0,Ecom,2024-02-28
Finland,2373.63,New,FI,0,Stores,2024-02-28
Finland,1620.28,Returning,FI,0,Ecom,2024-02-28
Finland,516.17,Returning,FI,0,Stores,2024-02-28
Finland,975.67,New,FI,0,Ecom,2024-02-29
Finland,1081.24,New,FI,0,Stores,2024-02-29
Finland,2199.8,Returning,FI,0,Ecom,2024-02-29
Finland,444.55,Returning,FI,0,Stores,2024-02-29
Finland,812.74,New,FI,0,Ecom,2024-03-01
Finland,783.69,New,FI,0,Stores,2024-03-01
Finland,2295.68,Returning,FI,0,Ecom,2024-03-01
Finland,187.35,Returning,FI,0,Stores,2024-03-01
Finland,1582.71,New,FI,0,Ecom,2024-03-02
Finland,2326.24,New,FI,0,Stores,2024-03-02
Finland,441.5,Returning,FI,0,Ecom,2024-03-02
Finland,695.07,Returning,FI,0,Stores,2024-03-02
Finland,1045.29,New,FI,0,Ecom,2024-03-03
Finland,2920.29,New,FI,0,Stores,2024-03-03
Finland,16.34,Returning,FI,0,Ecom,2024-03-03
Finland,299.94,Returning,FI,0,Stores,2024-03-03
Finland,2987.23,New,FI,0,Ecom,2024-03-04
Finland,376.38,New,FI,0,Stores,2024-03-04
Finland,1132.82,Returning,FI,0,Ecom,2024-03-04
Finland,434.34,Returning,FI,0,Stores,2024-03-04
Finland,1557.06,New,FI,0,Ecom,2024-03-05
Finland,296.06,New,FI,0,Stores,2024-03-05
Finland,1986.96,Returning,FI,0,Ecom,2024-03-05
Finland,38.24,Returning,FI,0,Stores,2024-03-05
Finland,898.69,New,FI,0,Ecom,2024-03-06
Finland,1774.35,New,FI,0,Stores,2024-03-06
Finland,430.83,Returning,FI,0,Ecom,2024-03-06
Finland,972.57,Returning,FI,0,Stores,2024-03-06
Finland,1620.92,New,FI,0,Ecom,2024-03-07
Finland,441.52,New,FI,0,Stores,2024-03-07
Finland,1225.23,Returning,FI,0,Ecom,2024-03-07
Finland,792.69,Returning,FI,0,Stores,2024-03-07
Finland,2199.68,New,FI,0,Ecom,2024-03-08
Finland,1214.35,New,FI,0,Stores,2024-03-08
Finland,412.54,Returning,FI,0,Ecom,2024-03-08
Finland,659.76,Returning,FI,0,Stores,2024-03-08
Finland,2306.31,New,FI,0,Ecom,2024-03-09
Finland,1274.64,New,FI,0,Stores,2024-03-09
Finland,824.53,Returning,FI,0,Ecom,2024-03-09
Finland,343.79,Returning,FI,0,Stores,2024-03-09
Finland,1103.27,New,FI,0,Ecom,2024-03-10
Finland,1190.73,New,FI,0,Stores,2024-03-10
Finland,1553.86,Returning,FI,0,Ecom,2024-03-10
Finland,263.48,Returning,FI,0,Stores,2024-03-10
Finland,1755.37,New,FI,0,Ecom,2024-03-11
Finland,981.11,New,FI,0,Stores,2024-03-11
Finland,954.42,Returning,FI,0,Ecom,2024-03-11
Finland,348.04,Returning,FI,0,Stores,2024-03-11
Finland,3448.22,New,FI,0,Ecom,2024-03-12
Finland,468.35,New,FI,0,Stores,2024-03-12
Finland,966.21,Returning,FI,0,Ecom,2024-03-12
Finland,399.96,Returning,FI,0,Stores,2024-03-12
Finland,559.48,New,FI,0,Ecom,2024-03-13
Finland,1827.29,New,FI,0,Stores,2024-03-13
Finland,686.1,Returning,FI,0,Ecom,2024-03-13
Finland,1488.29,Returning,FI,0,Stores,2024-03-13
Finland,1267.48,New,FI,0,Ecom,2024-03-14
Finland,665.83,New,FI,0,Stores,2024-03-14
Finland,1892.01,Returning,FI,0,Ecom,2024-03-14
Finland,862.06,Returning,FI,0,Stores,2024-03-14
Finland,1135.63,New,FI,0,Ecom,2024-03-15
Finland,3499.34,New,FI,0,Stores,2024-03-15
Finland,32.38,Returning,FI,0,Ecom,2024-03-15
Finland,456.88,Returning,FI,0,Stores,2024-03-15
Finland,2413.21,New,FI,0,Ecom,2024-03-16
Finland,501.83,New,FI,0,Stores,2024-03-16
Finland,2223.89,Returning,FI,0,Ecom,2024-03-16
Finland,130.48,Returning,FI,0,Stores,2024-03-16
Finland,2066.1,New,FI,0,Ecom,2024-03-17
Finland,721.18,New,FI,0,Stores,2024-03-17
Finland,819.83,Returning,FI,0,Ecom,2024-03-17
Finland,200.68,Returning,FI,0,Stores,2024-03-17
Finland,1332.37,New,FI,0,Ecom,2024-03-18
Finland,808.84,New,FI,0,Stores,2024-03-18
Finland,1473.63,Returning,FI,0,Ecom,2024-03-18
Finland,337.99,Returning,FI,0,Stores,2024-03-18
Finland,1120.21,New,FI,0,Ecom,2024-03-19
Finland,273.18,New,FI,0,Stores,2024-03-19
Finland,1075.63,Returning,FI,0,Ecom,2024-03-19
Finland,1472.91,Returning,FI,0,Stores,2024-03-19
Finland,2087.22,New,FI,0,Ecom,2024-03-20
Finland,1238.1,New,FI,0,Stores,2024-03-20
Finland,1167.54,Returning,FI,0,Ecom,2024-03-20
Finland,1227.01,Returning,FI,0,Stores,2024-03-20
Finland,2410.92,New,FI,0,Ecom,2024-03-21
Finland,723.38,New,FI,0,Stores,2024-03-21
Finland,1309.77,Returning,FI,0,Ecom,2024-03-21
Finland,232.86,Returning,FI,0,Stores,2024-03-21
Finland,1484.2,New,FI,0,Ecom,2024-03-22
Finland,1801.48,New,FI,0,Stores,2024-03-22
Finland,1665.83,Returning,FI,0,Ecom,2024-03-22
Finland,117.39,Returning,FI,0,Stores,2024-03-22
Finland,3003.69,New,FI,0,Ecom,2024-03-23
Finland,298.63,New,FI,0,Stores,2024-03-23
Finland,2109.34,Returning,FI,0,Ecom,2024-03-23
Finland,518.81,Returning,FI,0,Stores,2024-03-23
Finland,1427.88,New,FI,0,Ecom,2024-03-24
Finland,820.63,New,FI,0,Stores,2024-03-24
Finland,1610.02,Returning,FI,0,Ecom,2024-03-24
Finland,904.15,Returning,FI,0,Stores,2024-03-24
Finland,229.05,New,FI,0,Ecom,2024-03-25
Finland,473.4,New,FI,0,Stores,2024-03-25
Finland,2085.13,Returning,FI,0,Ecom,2024-03-25
Finland,1543.92,Returning,FI,0,Stores,2024-03-25
Finland,1961.29,New,FI,0,Ecom,2024-03-26
Finland,68.24,New,FI,0,Stores,2024-03-26
Finland,2403.11,Returning,FI,0,Ecom,2024-03-26
Finland,40.96,Returning,FI,0,Stores,2024-03-26
Finland,1199.49,New,FI,0,Ecom,2024-03-27
Finland,2377.75,New,FI,0,Stores,2024-03-27
Finland,955.24,Returning,FI,0,Ecom,2024-03-27
Finland,256.62,Returning,FI,0,Stores,2024-03-27
Finland,1013.07,New,FI,0,Ecom,2024-03-28
Finland,2626.76,New,FI,0,Stores,2024-03-28
Finland,55.73,Returning,FI,0,Ecom,2024-03-28
Finland,531.51,Returning,FI,0,Stores,2024-03-28
Finland,1245.62,New,FI,0,Ecom,2024-03-29
Finland,1694.34,New,FI,0,Stores,2024-03-29
Finland,1600.74,Returning,FI,0,Ecom,2024-03-29
Finland,463.71,Returning,FI,0,Stores,2024-03-29
Finland,2847.08,New,FI,0,Ecom,2024-03-30
Finland,1067.86,New,FI,0,Stores,2024-03-30
Finland,1117.12,Returning,FI,0,Ecom,2024-03-30
Finland,386.92,Returning,FI,0,Stores,2024-03-30
Finland,1852.48,New,FI,0,Ecom,2024-03-31
Finland,1286.22,New,FI,0,Stores,2024-03-31
Finland,271.09,Returning,FI,0,Ecom,2024-03-31
Finland,967.24,Returning,FI,0,Stores,2024-03-31
Finland,1810.66,New,FI,0,Ecom,2024-04-01
Finland,2055.82,New,FI,0,Stores,2024-04-01
Finland,218.04,Returning,FI,0,Ecom,2024-04-01
Finland,615.15,Returning,FI,0,Stores,2024-04-01
Finland,2014.37,New,FI,0,Ecom,2024-04-02
Finland,1087.95,New,FI,0,Stores,2024-04-02
Finland,521.64,Returning,FI,0,Ecom,2024-04-02
Finland,1432.68,Returning,FI,0,Stores,2024-04-02
Finland,2529.75,New,FI,0,Ecom,2024-04-03
Finland,765.73,New,FI,0,Stores,2024-04-03
Finland,1116.62,Returning,FI,0,Ecom,2024-04-03
Finland,262.89,Returning,FI,0,Stores,2024-04-03
Finland,3061.25,New,FI,0,Ecom,2024-04-04
Finland,445.08,New,FI,0,Stores,2024-04-04
Finland,372.79,Returning,FI,0,Ecom,2024-04-04
Finland,209.24,Returning,FI,0,Stores,2024-04-04
Finland,1678.09,New,FI,0,Ecom,2024-04-05
Finland,765.99,New,FI,0,Stores,2024-04-05
Finland,2198.65,Returning,FI,0,Ecom,2024-04-05
Finland,110.5,Returning,FI,0,Stores,2024-04-05
Finland,780.92,New,FI,0,Ecom,2024-04-06
Finland,1596.39,New,FI,0,Stores,2024-04-06
Finland,1175.88,Returning,FI,0,Ecom,2024-04-06
Finland,401.92,Returning,FI,0,Stores,2024-04-06
Finland,961.02,New,FI,0,Ecom,2024-04-07
Finland,2217.19,New,FI,0,Stores,2024-04-07
Finland,773.63,Returning,FI,0,Ecom,2024-04-07
Finland,234.47,Returning,FI,0,Stores,2024-04-07
Finland,1816.53,New,FI,0,Ecom,2024-04-08
Finland,318.17,New,FI,0,Stores,2024-04-08
Finland,531.72,Returning,FI,0,Ecom,2024-04-08
Finland,1894.0,Returning,FI,0,Stores,2024-04-08
Finland,2047.94,New,FI,0,Ecom,2024-04-09
Finland,1577.54,New,FI,0,Stores,2024-04-09
Finland,352.66,Returning,FI,0,Ecom,2024-04-09
Finland,488.89,Returning,FI,0,Stores,2024-04-09
Finland,2309.07,New,FI,0,Ecom,2024-04-10
Finland,550.38,New,FI,0,Stores,2024-04-10
Finland,1804.91,Returning,FI,0,Ecom,2024-04-10
Finland,168.96,Returning,FI,0,Stores,2024-04-10
Finland,1546.7,New,FI,0,Ecom,2024-04-11
Finland,694.43,New,FI,0,Stores,2024-04-11
Finland,1723.0,Returning,FI,0,Ecom,2024-04-11
Finland,1032.85,Returning,FI,0,Stores,2024-04-11
Finland,2119.74,New,FI,0,Ecom,2024-04-12
Finland,384.45,New,FI,0,Stores,2024-04-12
Finland,1282.1,Returning,FI,0,Ecom,2024-04-12
Finland,814.31,Returning,FI,0,Stores,2024-04-12
Finland,2240.69,New,FI,0,Ecom,2024-04-13
Finland,649.56,New,FI,0,Stores,2024-04-13
Finland,1374.01,Returning,FI,0,Ecom,2024-04-13
Finland,624.39,Returning,FI,0,Stores,2024-04-13
Finland,2136.91,New,FI,0,Ecom,2024-04-14
Finland,412.25,New,FI,0,Stores,2024-04-14
Finland,1515.13,Returning,FI,0,Ecom,2024-04-14
Finland,922.82,Returning,FI,0,Stores,2024-04-14
Finland,1192.19,New,FI,0,Ecom,2024-04-15
Finland,863.85,New,FI,0,Stores,2024-04-15
Finland,2738.32,Returning,FI,0,Ecom,2024-04-15
Finland,174.16,Returning,FI,0,Stores,2024-04-15
Finland,1353.88,New,FI,0,Ecom,2024-04-16
Finland,701.42,New,FI,0,Stores,2024-04-16
Finland,625.94,Returning,FI,0,Ecom,2024-04-16
Finland,1670.79,Returning,FI,0,Stores,2024-04-16
Finland,983.04,New,FI,0,Ecom,2024-04-17
Finland,1773.27,New,FI,0,Stores,2024-04-17
Finland,1143.63,Returning,FI,0,Ecom,2024-04-17
Finland,1662.91,Returning,FI,0,Stores,2024-04-17
Finland,881.24,New,FI,0,Ecom,2024-04-18
Finland,1301.67,New,FI,0,Stores,2024-04-18
Finland,1162.32,Returning,FI,0,Ecom,2024-04-18
Finland,1176.79,Returning,FI,0,Stores,2024-04-18
Finland,2096.78,New,FI,0,Ecom,2024-04-19
Finland,350.53,New,FI,0,Stores,2024-04-19
Finland,1985.62,Returning,FI,0,Ecom,2024-04-19
Finland,87.05,Returning,FI,0,Stores,2024-04-19
Finland,1894.62,New,FI,0,Ecom,2024-04-20
Finland,1540.37,New,FI,0,Stores,2024-04-20
Finland,1209.44,Returning,FI,0,Ecom,2024-04-20
Finland,779.08,Returning,FI,0,Stores,2024-04-20
Finland,2111.11,New,FI,0,Ecom,2024-04-21
Finland,1084.41,New,FI,0,Stores,2024-04-21
Finland,848.01,Returning,FI,0,Ecom,2024-04-21
Finland,283.6,Returning,FI,0,Stores,2024-04-21
Finland,2474.46,New,FI,0,Ecom,2024-04-22
Finland,1176.04,New,FI,0,Stores,2024-04-22
Finland,154.91,Returning,FI,0,Ecom,2024-04-22
Finland,472.54,Returning,FI,0,Stores,2024-04-22
Finland,1743.92,New,FI,0,Ecom,2024-04-23
Finland,1962.79,New,FI,0,Stores,2024-04-23
Finland,1071.3,Returning,FI,0,Ecom,2024-04-23
Finland,275.72,Returning,FI,0,Stores,2024-04-23
Finland,995.37,New,FI,0,Ecom,2024-04-24
Finland,1256.36,New,FI,0,Stores,2024-04-24
Finland,1720.87,Returning,FI,0,Ecom,2024-04-24
Finland,38.45,Returning,FI,0,Stores,2024-04-24
Finland,2097.14,New,FI,0,Ecom,2024-04-25
Finland,710.31,New,FI,0,Stores,2024-04-25
Finland,457.36,Returning,FI,0,Ecom,2024-04-25
Finland,748.27,Returning,FI,0,Stores,2024-04-25
Finland,1395.29,New,FI,0,Ecom,2024-04-26
Finland,631.3,New,FI,0,Stores,2024-04-26
Finland,2079.9,Returning,FI,0,Ecom,2024-04-26
Finland,300.89,Returning,FI,0,Stores,2024-04-26
Finland,1857.69,New,FI,0,Ecom,2024-04-27
Finland,1725.42,New,FI,0,Stores,2024-04-27
Finland,669.12,Returning,FI,0,Ecom,2024-04-27
Finland,548.92,Returning,FI,0,Stores,2024-04-27
Finland,779.58,New,FI,0,Ecom,2024-04-28
Finland,1148.82,New,FI,0,Stores,2024-04-28
Finland,493.25,Returning,FI,0,Ecom,2024-04-28
Finland,1873.61,Returning,FI,0,Stores,2024-04-28
Finland,3153.0,New,FI,0,Ecom,2024-04-29
Finland,912.07,New,FI,0,Stores,2024-04-29
Finland,985.32,Returning,FI,0,Ecom,2024-04-29
Finland,13.58,Returning,FI,0,Stores,2024-04-29
Finland,2010.77,New,FI,0,Ecom,2024-04-30
Finland,513.44,New,FI,0,Stores,2024-04-30
Finland,1917.09,Returning,FI,0,Ecom,2024-04-30
Finland,58.16,Returning,FI,0,Stores,2024-04-30
Finland,2202.37,New,FI,0,Ecom,2024-05-01
Finland,1781.08,New,FI,0,Stores,2024-05-01
Finland,420.59,Returning,FI,0,Ecom,2024-05-01
Finland,83.33,Returning,FI,0,Stores,2024-05-01
Finland,1563.85,New,FI,0,Ecom,2024-05-02
Finland,2080.6,New,FI,0,Stores,2024-05-02
Finland,740.73,Returning,FI,0,Ecom,2024-05-02
Finland,119.17,Returning,FI,0,Stores,2024-05-02
Finland,2942.54,New,FI,0,Ecom,2024-05-03
Finland,1059.58,New,FI,0,Stores,2024-05-03
Finland,580.27,Returning,FI,0,Ecom,2024-05-03
Finland,560.34,Returning,FI,0,Stores,2024-05-03
Finland,1449.59,New,FI,0,Ecom,2024-05-04
Finland,1163.54,New,FI,0,Stores,2024-05-04
Finland,1097.45,Returning,FI,0,Ecom,2024-05-04
Finland,537.13,Returning,FI,0,Stores,2024-05-04
Finland,1369.57,New,FI,0,Ecom,2024-05-05
Finland,368.73,New,FI,0,Stores,2024-05-05
Finland,1608.39,Returning,FI,0,Ecom,2024-05-05
Finland,1075.15,Returning,FI,0,Stores,2024-05-05
Finland,2377.48,New,FI,0,Ecom,2024-05-06
Finland,1153.87,New,FI,0,Stores,2024-05-06
Finland,802.65,Returning,FI,0,Ecom,2024-05-06
Finland,137.91,Returning,FI,0,Stores,2024-05-06
Finland,2388.88,New,FI,0,Ecom,2024-05-07
Finland,1615.39,New,FI,0,Stores,2024-05-07
Finland,1684.5,Returning,FI,0,Ecom,2024-05-07
Finland,46.1,Returning,FI,0,Stores,2024-05-07
Finland,888.07,New,FI,0,Ecom,2024-05-08
Finland,1527.71,New,FI,0,Stores,2024-05-08
Finland,1135.37,Returning,FI,0,Ecom,2024-05-08
Finland,1038.59,Returning,FI,0,Stores,2024-05-08
Finland,1396.54,New,FI,0,Ecom,2024-05-09
Finland,1062.95,New,FI,0,Stores,2024-05-09
Finland,1936.81,Returning,FI,0,Ecom,2024-05-09
Finland,429.28,Returning,FI,0,Stores,2024-05-09
Finland,1440.9,New,FI,0,Ecom,2024-05-10
Finland,2334.33,New,FI,0,Stores,2024-05-10
Finland,848.28,Returning,FI,0,Ecom,2024-05-10
Finland,156.98,Returning,FI,0,Stores,2024-05-10
Finland,2886.14,New,FI,0,Ecom,2024-05-11
Finland,1328.08,New,FI,0,Stores,2024-05-11
Finland,1008.22,Returning,FI,0,Ecom,2024-05-11
Finland,320.66,Returning,FI,0,Stores,2024-05-11
Finland,1035.33,New,FI,0,Ecom,2024-05-12
Finland,1784.06,New,FI,0,Stores,2024-05-12
Finland,1708.59,Returning,FI,0,Ecom,2024-05-12
Finland,986.48,Returning,FI,0,Stores,2024-05-12
Finland,1409.62,New,FI,0,Ecom,2024-05-13
Finland,2902.51,New,FI,0,Stores,2024-05-13
Finland,135.19,Returning,FI,0,Ecom,2024-05-13
Finland,127.02,Returning,FI,0,Stores,2024-05-13
Finland,1204.37,New,FI,0,Ecom,2024-05-14
Finland,1868.59,New,FI,0,Stores,2024-05-14
Finland,831.53,Returning,FI,0,Ecom,2024-05-14
Finland,281.98,Returning,FI,0,Stores,2024-05-14
Finland,1039.07,New,FI,0,Ecom,2024-05-15
Finland,720.71,New,FI,0,Stores,2024-05-15
Finland,2018.99,Returning,FI,0,Ecom,2024-05-15
Finland,887.94,Returning,FI,0,Stores,2024-05-15
Finland,1609.13,New,FI,0,Ecom,2024-05-16
Finland,521.16,New,FI,0,Stores,2024-05-16
Finland,1235.79,Returning,FI,0,Ecom,2024-05-16
Finland,1475.04,Returning,FI,0,Stores,2024-05-16
Finland,2496.66,New,FI,0,Ecom,2024-05-17
Finland,1909.17,New,FI,0,Stores,2024-05-17
Finland,440.85,Returning,FI,0,Ecom,2024-05-17
Finland,76.48,Returning,FI,0,Stores,2024-05-17
Finland,2999.92,New,FI,0,Ecom,2024-05-18
Finland,828.78,New,FI,0,Stores,2024-05-18
Finland,633.47,Returning,FI,0,Ecom,2024-05-18
Finland,310.49,Returning,FI,0,Stores,2024-05-18
Finland,937.24,New,FI,0,Ecom,2024-05-19
Finland,242.66,New,FI,0,Stores,2024-05-19
Finland,2091.8,Returning,FI,0,Ecom,2024-05-19
Finland,1199.81,Returning,FI,0,Stores,2024-05-19
Finland,3015.54,New,FI,0,Ecom,2024-05-20
Finland,412.47,New,FI,0,Stores,2024-05-20
Finland,396.22,Returning,FI,0,Ecom,2024-05-20
Finland,653.11,Returning,FI,0,Stores,2024-05-20
Finland,2035.81,New,FI,0,Ecom,2024-05-21
Finland,733.35,New,FI,0,Stores,2024-05-21
Finland,604.71,Returning,FI,0,Ecom,2024-05-21
Finland,1372.03,Returning,FI,0,Stores,2024-05-21
Finland,2276.88,New,FI,0,Ecom,2024-05-22
Finland,696.07,New,FI,0,Stores,2024-05-22
